,year,Unnamed: 0.1,movieId,tagId,relevance,tag,Unnamed: 0,title,genres,imdbId,tmdbId,number of ratings,rating,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,IMAX,Documentary,War,Musical,Western,Film-Noir,(no genres listed),class
1205,1997,1362,1518,1000,0.9585,suspenseful,1467,Breakdown (1997),Action|Thriller,118771,2163.0,2911,3.313294400549639,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
1206,1996,1363,1519,706,0.9185,new zealand,1468,Broken English (1996),Drama,115760,124680.0,106,3.292452830188679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1207,1997,1364,1520,299,0.67925,destiny,1469,Commandments (1997),Romance,115927,16399.0,133,2.7518796992481205,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1208,1997,1365,1523,1052,0.985,undercover cop,1471,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance,120383,31017.0,326,2.820552147239264,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1209,1997,1366,1525,378,0.9555,fantasy world,1473,Warriors of Virtue (1997),Action|Adventure|Children|Fantasy,120479,49478.0,314,2.4347133757961785,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1210,1997,1367,1526,230,0.89275,comedy,1474,Fathers' Day (1997),Comedy,119109,12499.0,738,2.497967479674797,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1211,1997,1368,1527,420,0.995,futuristic,1475,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi,119116,18.0,33153,3.7699454046390977,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
1212,1997,1369,1529,995,0.949,surreal,1477,Nowhere (1997),Comedy|Drama,119809,1811.0,261,3.3735632183908044,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1213,1996,1370,1531,297,0.9685,depression,1478,Losing Chase (1996),Drama,116920,109614.0,70,3.271428571428572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1214,1997,1371,1532,230,0.80625,comedy,1479,Sprung (1997),Comedy,120190,60082.0,61,2.5245901639344264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1215,1965,1373,1534,270,0.98175,criterion,1481,"Bonheur, Le (1965)",Drama,58985,53023.0,123,3.5813008130081303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1216,1997,1374,1535,37,0.995,aids,1482,Love! Valour! Compassion! (1997),Drama|Romance,119578,64802.0,693,3.502164502164502,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1217,1997,1376,1538,584,0.99875,jungle,1484,"Second Jungle Book: Mowgli & Baloo, The (1997)",Adventure|Children,120087,50850.0,114,2.421052631578948,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1218,1997,1377,1539,331,0.92725,drugs,1485,Twin Town (1997),Comedy|Crime,120394,15321.0,274,3.104014598540146,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1219,1997,1378,1541,865,0.98425,romantic comedy,1486,Addicted to Love (1997),Comedy|Romance,118556,2058.0,2015,3.115632754342432,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1220,1996,1379,1542,165,0.95675,british comedy,1487,Brassed Off (1996),Comedy|Drama|Romance,115744,9450.0,1973,3.557526609224531,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1221,1997,1380,1543,192,0.91075,cerebral,1488,"Designated Mourner, The (1997)",Drama,118964,125021.0,65,3.0615384615384613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1222,1997,1381,1544,304,0.9885,dinosaurs,1489,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,119567,330.0,15928,2.9984304369663484,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3
1223,1996,1382,1545,203,0.9375,childhood,1490,Ponette (1996),Drama,117359,38523.0,578,3.815743944636678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1224,1996,1383,1546,18,0.9525,absurd,1491,Schizopolis (1996),Comedy,117561,16375.0,435,3.629885057471264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1225,1997,1384,1547,316,0.99325,dog,1492,Shiloh (1997),Children|Drama,120118,33660.0,254,3.2106299212598426,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1226,1995,1385,1549,624,0.9365,magic realism,1494,Rough Magic (1995),Drama|Romance,114303,45671.0,119,2.995798319327731,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1227,1997,1386,1550,598,0.96325,lawyers,1495,Trial and Error (1997),Comedy|Romance,120373,17770.0,638,2.760971786833856,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1228,1997,1387,1551,62,0.99775,animals,1496,Buddy (1997),Adventure|Children|Drama,118787,15170.0,292,2.573630136986301,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1229,1997,1388,1552,19,0.98975,action,1497,Con Air (1997),Action|Adventure|Thriller,118880,1701.0,15116,3.19796903942842,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
1230,1996,1389,1554,1091,0.9865,visually appealing,1499,"Pillow Book, The (1996)",Drama|Romance,114134,26422.0,1207,3.520712510356255,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1231,1997,1391,1556,901,0.973,sequel,1501,Speed 2: Cruise Control (1997),Action|Romance|Thriller,120179,1639.0,5175,1.910917874396136,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
1232,1997,1392,1562,988,0.9875,super-hero,1506,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller,118688,415.0,9872,2.160149918962723,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
1233,1997,1393,1563,540,0.9455,independent film,1507,Dream With the Fishes (1997),Drama,119019,47686.0,191,3.348167539267016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1234,1996,1395,1565,742,0.845,original,1509,Head Above Water (1996),Comedy|Thriller,116502,11103.0,228,2.817982456140351,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1235,1997,1396,1566,310,0.986,disney animated feature,1510,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,119282,11970.0,6999,3.4190598656950995,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1236,1997,1397,1567,540,0.99175,independent film,1511,The Last Time I Committed Suicide (1997),Drama,119502,34941.0,72,2.798611111111111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1237,1997,1398,1569,865,0.995,romantic comedy,1513,My Best Friend's Wedding (1997),Comedy|Romance,119738,8874.0,10220,3.275684931506849,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1238,1992,1399,1570,995,0.96,surreal,1514,Tetsuo II: Body Hammer (1992),Horror|Sci-Fi,105569,17991.0,297,3.2003367003367003,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
1239,1997,1402,1573,447,0.99075,good action,1517,Face/Off (1997),Action|Crime|Drama|Thriller,119094,754.0,20129,3.32798449997516,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3
1240,1997,1403,1574,614,0.9425,love story,1518,Fall (1997),Romance,119098,37567.0,106,2.938679245283019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1241,1996,1404,1575,559,0.876,iran,1519,Gabbeh (1996),Drama,116384,43771.0,144,3.4444444444444446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1242,1997,1406,1581,230,0.8635,comedy,1524,Out to Sea (1997),Comedy,119848,18080.0,590,2.769491525423729,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1243,1997,1407,1582,62,0.7265,animals,1525,Wild America (1997),Adventure|Children,120512,38225.0,451,3.0376940133037693,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1244,1997,1408,1583,623,0.96875,magic,1526,"Simple Wish, A (1997)",Children|Fantasy,120133,17834.0,244,2.7028688524590163,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1245,1997,1409,1584,945,0.99025,space travel,1527,Contact (1997),Drama|Sci-Fi,118884,686.0,21638,3.684536463628801,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1246,1996,1410,1585,923,0.81175,sisters,1528,Love Serenade (1996),Comedy,116930,65046.0,192,3.3515625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1247,1997,1411,1586,1116,0.9815,women,1529,G.I. Jane (1997),Action|Drama,119173,4421.0,6625,2.9301132075471696,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1248,1982,1412,1587,377,0.98775,fantasy,1530,Conan the Barbarian (1982),Action|Adventure|Fantasy,82198,9387.0,7015,3.243478260869565,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1249,1997,1413,1588,584,0.99,jungle,1531,George of the Jungle (1997),Children|Comedy,119190,10603.0,4204,2.6904138915318745,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1250,1997,1414,1589,702,0.98425,new jersey,1532,Cop Land (1997),Action|Crime|Drama|Thriller,118887,2142.0,4815,3.2779854620976114,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3
1251,1997,1415,1590,887,0.9905,sci-fi,1533,Event Horizon (1997),Horror|Sci-Fi|Thriller,119081,8413.0,7251,2.9764170459247,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3
1252,1997,1416,1591,987,0.997,super hero,1534,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,120177,10336.0,5351,2.637077181835171,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3
1253,1997,1417,1592,316,0.99625,dog,1535,Air Bud (1997),Children|Comedy,118570,20737.0,1396,2.330945558739255,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1254,1997,1418,1593,865,0.98325,romantic comedy,1536,Picture Perfect (1997),Comedy|Romance,119896,9413.0,1522,2.900131406044678,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1255,1997,1419,1594,627,0.9445,manipulation,1537,In the Company of Men (1997),Comedy|Drama,119361,14585.0,2369,3.658716758125792,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1256,1997,1420,1595,374,0.98825,family,1538,Free Willy 3: The Rescue (1997),Adventure|Children|Drama,119152,18519.0,882,1.7120181405895691,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1257,1997,1421,1596,540,0.88,independent film,1539,Career Girls (1997),Drama,118818,49462.0,455,3.412087912087912,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1258,1997,1422,1597,252,0.99875,conspiracy theory,1540,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller,118883,8834.0,10142,3.327943206468152,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3
1259,1998,1423,1598,195,0.908,chase,1541,Desperate Measures (1998),Crime|Drama|Thriller,118966,9458.0,848,2.8755896226415096,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
1260,1997,1424,1599,989,0.9915,superhero,1542,Steel (1997),Action,120207,8854.0,526,1.626425855513308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1261,1997,1425,1600,613,0.85025,love,1543,She's So Lovely (1997),Drama|Romance,120112,38295.0,626,2.8354632587859423,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1262,1997,1426,1601,741,0.99625,organized crime,1544,Hoodlum (1997),Crime|Drama|Film-Noir,119311,22073.0,604,2.8857615894039736,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3
1263,1997,1427,1602,111,0.9765,based on a tv show,1545,Leave It to Beaver (1997),Comedy,119509,37244.0,401,1.9837905236907727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1264,1997,1428,1603,43,0.95325,alien,1546,Mimic (1997),Horror|Sci-Fi|Thriller,119675,4961.0,3030,2.78993399339934,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1265,1997,1429,1604,207,0.90725,chris tucker,1547,Money Talks (1997),Action|Comedy,119695,9416.0,741,2.9176788124156543,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1266,1997,1430,1605,587,0.87925,kidnapping,1548,Excess Baggage (1997),Adventure|Romance,119086,26180.0,851,2.581081081081081,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1267,1997,1431,1606,377,0.92625,fantasy,1549,Kull the Conqueror (1997),Action|Adventure,119484,17832.0,815,2.330674846625767,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1268,1997,1432,1608,1031,0.997,tom clancy,1550,Air Force One (1997),Action|Thriller,118571,9772.0,14737,3.304844948089842,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
1269,1990,1434,1610,1031,1.0,tom clancy,1552,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,99810,1669.0,22165,3.862846830588766,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
1270,1991,1435,1611,854,0.94375,road movie,1553,My Own Private Idaho (1991),Drama|Romance,102494,468.0,2495,3.4090180360721445,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1271,1997,1436,1612,425,0.9945,gay,1554,"Kiss Me, Guido (1997)",Comedy,119465,32519.0,390,3.2192307692307693,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1272,1997,1437,1613,612,0.98,los angeles,1555,Star Maps (1997),Drama,120197,108401.0,229,3.109170305676856,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1273,1997,1438,1614,425,0.99775,gay,1556,In & Out (1997),Comedy,119360,10806.0,4255,3.149001175088132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1274,1997,1439,1615,998,0.9675,survival,1557,"Edge, The (1997)",Adventure|Drama,119051,9433.0,2451,3.482252141982864,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1275,1997,1440,1616,1031,0.98075,tom clancy,1558,"Peacemaker, The (1997)",Action|Thriller|War,119874,6623.0,3774,3.0170906200317966,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
1276,1997,1441,1617,1051,0.9835,twists & turns,1559,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,119488,2118.0,27749,4.063227503693827,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,3
1277,1997,1442,1619,107,0.9605,based on a book,1560,Seven Years in Tibet (1997),Adventure|Drama|War,120102,978.0,4796,3.428169307756464,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1278,1997,1443,1620,797,0.98725,police investigation,1561,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller,119468,9437.0,4378,3.359182275011421,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3
1279,1997,1444,1621,374,0.9005,family,1562,Soul Food (1997),Drama,120169,29461.0,618,3.23705501618123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1280,1997,1445,1622,742,0.88775,original,1563,Kicked in the Head (1997),Comedy|Drama,119457,56651.0,54,2.4722222222222223,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1281,1997,1446,1623,522,0.9935,horror,1564,Wishmaster (1997),Horror,120524,10351.0,1024,2.52099609375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1282,1997,1447,1624,107,0.95375,based on a book,1565,"Thousand Acres, A (1997)",Drama,120323,66588.0,428,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1283,1997,1448,1625,789,0.98175,plot twist,1566,"Game, The (1997)",Drama|Mystery|Thriller,119174,2649.0,18647,3.867109990883252,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3
1284,1997,1449,1626,19,0.8985,action,1567,Fire Down Below (1997),Action|Drama|Thriller,119123,14289.0,705,2.417730496453901,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
1285,1997,1450,1627,931,0.84675,small town,1568,U Turn (1997),Crime|Drama|Mystery,120399,10155.0,2461,3.138155221454693,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3
1286,1997,1451,1628,285,0.90525,dark,1569,"Locusts, The (1997)",Drama,119557,75250.0,33,2.621212121212121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1287,1997,1452,1629,563,0.997,irish,1570,"MatchMaker, The (1997)",Comedy|Romance,119632,20457.0,849,3.2179034157832747,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1288,1997,1453,1631,361,0.97975,espionage,1572,"Assignment, The (1997)",Action|Thriller,118647,18355.0,458,3.462882096069869,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1289,1997,1454,1632,27,0.7045,adoption,1573,"Smile Like Yours, A (1997)",Comedy|Romance,120151,33657.0,158,2.373417721518988,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1290,1997,1455,1633,323,0.974,drama,1574,Ulee's Gold (1997),Drama,120402,55306.0,2165,3.6394919168591215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1291,1997,1456,1635,335,0.9455,dysfunctional family,1575,"Ice Storm, The (1997)",Drama,119349,68924.0,5224,3.791156202143951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1292,1997,1457,1636,292,0.97475,death,1576,Stag (1997),Action|Thriller,120192,36434.0,69,2.5144927536231885,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
1293,1997,1458,1639,1081,1.0,view askew,1577,Chasing Amy (1997),Comedy|Drama|Romance,118842,2255.0,13576,3.618996758986447,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1294,1997,1459,1640,507,0.95625,hip hop,1578,How to Be a Player (1997),Comedy,119326,28353.0,468,2.680555555555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1295,1997,1460,1641,165,0.9905,british comedy,1579,"Full Monty, The (1997)",Comedy|Drama,119164,9427.0,15077,3.684585792929628,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1296,1997,1463,1644,1014,0.9935,teen movie,1582,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,119345,3597.0,7539,2.4885263297519566,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3
1297,1997,1464,1645,301,0.98825,devil,1583,The Devil's Advocate (1997),Drama|Mystery|Thriller,118971,1813.0,13496,3.547347362181387,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3
1298,1997,1466,1647,612,0.865,los angeles,1585,Playing God (1997),Crime|Drama|Thriller,119906,12628.0,628,2.718152866242038,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
1299,1997,1467,1648,289,0.98575,dark humor,1586,"House of Yes, The (1997)",Comedy|Drama,119324,33344.0,1472,3.5329483695652173,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1300,1997,1468,1649,861,0.978,robots,1587,"Fast, Cheap & Out of Control (1997)",Documentary,119107,25099.0,1354,3.864475627769572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1301,1997,1469,1650,259,0.92475,costume drama,1588,Washington Square (1997),Drama,120481,45019.0,379,3.451187335092348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1302,1997,1470,1651,235,0.8895,coming of age,1589,Telling Lies in America (1997),Drama,120303,63437.0,130,3.015384615384616,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1303,1997,1471,1652,862,0.88375,rock and roll,1590,Year of the Horse (1997),Documentary,120539,62422.0,71,3.0211267605633805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1304,1997,1472,1653,311,0.9995,distopia,1591,Gattaca (1997),Drama|Sci-Fi|Thriller,119177,782.0,21890,3.804476930105071,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3
1305,1997,1473,1654,371,0.98825,fairy tale,1592,FairyTale: A True Story (1997),Children|Drama|Fantasy,119095,29911.0,590,3.277966101694916,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1306,1998,1474,1655,107,0.9915,based on a book,1593,Phantoms (1998),Drama|Horror|Thriller,119891,9827.0,687,2.566957787481805,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
1307,1997,1475,1656,614,0.91925,love story,1594,Swept from the Sea (1997),Drama|Romance,120257,1959.0,123,3.138211382113821,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1308,1997,1476,1657,315,0.932,documentary,1595,Wonderland (1997),Comedy|Documentary,120529,251481.0,137,3.332116788321168,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1309,1997,1477,1658,613,0.9285,love,1596,"Life Less Ordinary, A (1997)",Romance|Thriller,119535,8067.0,1761,3.1743327654741624,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1310,1997,1478,1659,702,0.8665,new jersey,1597,Hurricane Streets (1997),Drama,119338,125052.0,84,3.023809523809524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1311,1997,1479,1660,540,0.97525,independent film,1598,Eve's Bayou (1997),Drama,119080,45153.0,1144,3.543269230769231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1312,1997,1480,1661,903,0.9905,serial killer,1599,Switchback (1997),Crime|Mystery|Thriller,119210,10871.0,587,3.0868824531516186,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3
1313,1997,1481,1662,1052,0.9715,undercover cop,1600,Gang Related (1997),Crime,118900,14398.0,199,2.8944723618090453,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1314,1981,1482,1663,230,0.959,comedy,1601,Stripes (1981),Comedy|War,83131,10890.0,7964,3.667189854344551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1315,1997,1484,1665,612,0.9325,los angeles,1603,Bean (1997),Comedy,118689,1281.0,3597,2.798582151793161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1316,1997,1485,1666,540,0.927,independent film,1604,Hugo Pool (1997),Romance,119327,32332.0,129,2.569767441860465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1317,1997,1486,1667,742,0.71925,original,1605,Mad City (1997),Action|Drama,119592,9770.0,1022,2.837573385518591,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1318,1997,1487,1668,858,0.94525,robert downey jr,1606,One Night Stand (1997),Drama,119832,12616.0,271,2.800738007380074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1319,1997,1488,1669,283,0.987,dance,1607,"Tango Lesson, The (1997)",Romance,120275,34838.0,272,3.4246323529411766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1320,1997,1489,1670,1096,0.9825,war,1608,Welcome to Sarajevo (1997),Drama|War,120490,14905.0,657,3.5213089802130897,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1321,1997,1490,1671,682,0.90425,murder,1609,Deceiver (1997),Crime|Drama|Thriller,119527,14583.0,245,3.179591836734694,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
1322,1997,1491,1672,598,0.999,lawyers,1610,"Rainmaker, The (1997)",Drama,119978,11975.0,3755,3.596804260985353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1323,1997,1492,1673,801,0.99175,pornography,1611,Boogie Nights (1997),Drama,118749,4995.0,13777,3.7044712201495247,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1324,1985,1493,1674,797,0.9765,police investigation,1612,Witness (1985),Drama|Romance|Thriller,90329,9281.0,10771,3.842865100733451,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1325,1997,1494,1675,75,0.97325,art,1613,Incognito (1997),Crime|Thriller,119365,45928.0,115,3.165217391304348,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
1326,1997,1495,1676,890,0.98975,scifi,1614,Starship Troopers (1997),Action|Sci-Fi,120201,563.0,17245,3.290142070165265,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
1327,1997,1496,1677,524,0.97325,hospital,1615,Critical Care (1997),Comedy|Drama,118901,61337.0,158,2.6202531645569622,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1328,1993,1497,1678,670,0.97675,mother daughter relationship,1616,"Joy Luck Club, The (1993)",Drama|Romance,107282,19931.0,4064,3.7102608267716537,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1329,1998,1498,1679,762,0.924,over the top,1617,Chairman of the Board (1998),Comedy,118836,31535.0,177,1.7937853107344632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1330,1998,1499,1680,299,0.9855,destiny,1618,Sliding Doors (1998),Drama|Romance,120148,10215.0,6735,3.545137342242019,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1331,1997,1500,1681,1075,0.99825,video game adaptation,1619,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy,119707,9823.0,2155,2.059396751740139,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1332,1998,1501,1682,842,0.97875,reality tv,1620,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,120382,37165.0,33731,3.859743262873914,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
