,year,Unnamed: 0.1,movieId,tagId,relevance,tag,Unnamed: 0,title,genres,imdbId,tmdbId,number of ratings,rating,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,IMAX,Documentary,War,Musical,Western,Film-Noir,(no genres listed),class
4256,1980,4778,5311,991,0.88825,supernatural,5203,"Watcher in the Woods, The (1980)",Children|Horror|Mystery|Thriller,81738,21970.0,228,3.1951754385964914,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3
11111,2016,12957,161954,1121,0.989,world war ii,39173,Anthropoid (2016),War,4190530,351339.0,195,3.51025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
11263,2016,13111,167732,388,0.9385,feel-good,41533,A Street Cat Named Bob (2016),Comedy|Drama,3606888,404378.0,88,3.676136363636364,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7803,2007,9210,57464,995,0.9725,surreal,12079,He Was a Quiet Man (2007),Drama,760311,10247.0,316,3.4556962025316458,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1414,1997,1589,1811,614,0.786,love story,1728,"Niagara, Niagara (1997)",Drama,119780,53092.0,77,3.188311688311688,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6875,1967,8102,34065,961,0.99875,spying,10057,Billion Dollar Brain (1967),Drama|Thriller,61405,4889.0,63,3.015873015873016,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
11382,1972,13233,171647,315,0.9465,documentary,43244,Pink Floyd: Live at Pompeii (1972),Documentary,69090,25771.0,59,4.02542372881356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2948,1986,3304,3692,956,0.99725,splatter,3591,Class of Nuke 'Em High (1986),Comedy|Horror,90849,26554.0,322,2.448757763975155,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
11371,2016,13221,171141,172,0.96375,bullying,43007,Handsome Devil (2016),Drama,5016946,412202.0,64,3.734375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10195,2014,12029,118702,998,0.963,survival,23323,Unbroken (2014),Drama|War,1809398,227306.0,743,3.5625841184387617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
634,1996,708,781,1091,0.975,visually appealing,765,Stealing Beauty (1996),Drama,117737,14553.0,1878,3.41506922257721,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1997,1998,2223,2487,302,0.801,dialogue,2396,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy,163984,47139.0,99,2.257575757575758,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
3151,1982,3530,3938,927,0.999,slasher,3834,"Slumber Party Massacre, The (1982)",Horror,84695,27475.0,200,2.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
154,1995,171,181,707,0.9425,ninja,179,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,113820,9070.0,2539,1.9535250098463963,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
11899,2019,13758,200306,742,0.857,original,55920,Booksmart (2019),Comedy,1489887,505600.0,314,3.678343949044586,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9146,2011,10837,91094,681,0.988,muppets,17342,"Muppets, The (2011)",Children|Comedy|Musical,1204342,64328.0,1062,3.3799435028248586,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
8687,2010,10285,78499,1036,0.99875,toys,14803,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,435761,10193.0,14426,3.857756827949536,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
7575,2007,8939,53121,748,0.97525,oscar (best animated feature),11601,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy,413267,810.0,4601,2.910454249076288,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5045,2003,5734,6503,19,0.9685,action,6380,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,305357,9471.0,5419,2.5073814356892417,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3
1872,1975,2085,2346,267,0.94175,creepy,2255,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller,73747,12223.0,2071,3.2950265572187347,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3
4162,1980,4666,5180,826,0.94275,punk,5074,"Great Rock 'n' Roll Swindle, The (1980)",Documentary,80813,16149.0,94,3.4095744680851063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
9041,2010,10718,89000,72,0.94675,argentina,16878,Carancho (2010),Crime|Drama|Romance,1542852,47261.0,59,3.4661016949152543,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
11027,2015,12873,158428,29,0.88,adventure,37815,Alvin and the Chipmunks: The Road Chip (2015),Adventure|Animation|Children|Comedy,2974918,258509.0,39,2.128205128205128,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8340,2009,9865,69988,540,0.9695,independent film,13533,Humpday (2009),Comedy,1334537,23720.0,128,3.1484375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
554,1996,610,656,959,0.98025,sports,645,Eddie (1996),Comedy,116168,11107.0,1138,2.870826010544816,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11090,2016,12936,160954,555,0.946,internet,38798,Nerve (2016),Drama|Thriller,3531824,328387.0,900,3.4922222222222223,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7501,2005,8848,51545,331,0.9765,drugs,11434,Pusher III: I'm the Angel of Death (2005),Action|Comedy|Drama|Horror|Thriller,425379,11330.0,156,3.689102564102564,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3
1136,1997,1285,1425,230,0.954,comedy,1386,Fierce Creatures (1997),Comedy,119115,12145.0,2034,3.200835791543756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10674,2015,12514,140247,1025,0.978,thriller,30841,The Gift (2015),Drama|Horror,4178092,328425.0,1199,3.5346121768140115,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
10279,2002,12113,123288,43,0.97875,alien,24684,Taken (2002),Sci-Fi,289830,150004.0,95,3.663157894736842,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4252,1990,4774,5307,230,0.86625,comedy,5199,Taking Care of Business (1990),Comedy,103035,6393.0,160,2.93125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7633,2007,9009,54274,521,0.91275,horrible,11730,I Know Who Killed Me (2007),Crime|Drama|Thriller,897361,5857.0,221,1.7895927601809956,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
308,1994,345,360,195,0.87975,chase,355,I Love Trouble (1994),Action|Comedy,110093,10879.0,1915,2.72088772845953,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
6685,2005,7841,31420,849,0.9925,remake,9545,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller,398712,8978.0,1347,3.099109131403118,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3
8280,2009,9792,68858,443,0.952,golden palm,13338,Vincere (2009),Drama|Romance,1156173,30239.0,56,3.008928571428572,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9020,2011,10693,88237,989,0.98575,superhero,16723,Griff the Invisible (2011),Comedy|Drama|Romance,1509803,66942.0,57,2.956140350877193,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9863,2014,11668,109191,107,0.9855,based on a book,21034,Winter's Tale (2014),Drama|Fantasy|Mystery,1837709,137321.0,221,3.1199095022624435,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
11390,2017,13241,171925,824,0.9505,psychology,43379,Hounds of Love (2017),Crime,3896738,408439.0,50,3.21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
8090,2008,9561,63189,522,0.992,horror,12762,Sauna (2008),Horror|Mystery,1124394,16166.0,159,3.2452830188679247,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
1121,1995,1268,1406,405,0.901,france,1368,La Cérémonie (1995),Crime|Drama|Mystery|Thriller,112769,1802.0,352,3.617897727272727,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3
1569,1982,1756,1994,991,0.99325,supernatural,1905,Poltergeist (1982),Horror|Thriller,84516,609.0,9584,3.5221202003338896,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
10757,2015,12599,142492,515,0.998,holocaust,31772,Son of Saul (2015),Drama,3808342,336050.0,272,3.6488970588235294,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1085,1996,1230,1363,210,0.93825,christmas,1327,"Preacher's Wife, The (1996)",Drama,117372,21539.0,1577,3.083386176284084,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6707,2005,7874,31696,23,0.994,adapted from:comic,9602,Constantine (2005),Action|Fantasy|Horror|Thriller,360486,561.0,8190,3.45964590964591,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3
9381,1995,11113,96520,904,0.9095,series,18392,Prime Suspect: The Lost Child (1995),Drama|Mystery,114182,215999.0,51,3.647058823529412,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
6389,1973,7411,26302,443,0.9955,golden palm,8720,Scarecrow (1973),Drama,70643,31587.0,183,3.658469945355191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2343,1990,2622,2916,420,0.996,futuristic,2824,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,100802,861.0,22428,3.606875334403424,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3
5093,1972,5791,6573,572,0.89475,italy,6450,Avanti! (1972),Comedy|Drama,68240,12530.0,131,3.450381679389313,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
449,1994,491,512,43,0.9985,alien,507,"Puppet Masters, The (1994)",Horror|Sci-Fi,111003,25557.0,1176,2.9323979591836733,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
6010,1978,6922,8596,904,0.9445,series,7884,Revenge of the Pink Panther (1978),Comedy|Crime,78163,6081.0,1118,3.597495527728086,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
7944,2007,9377,59995,646,0.963,mentor,12414,Boy A (2007),Crime|Drama,1078188,14748.0,595,3.7596638655462185,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
3147,1959,3526,3933,568,0.9875,island,3830,"Killer Shrews, The (1959)",Horror|Sci-Fi,52969,43109.0,137,2.1496350364963503,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
10701,2014,12542,141050,753,0.99,oscar (best foreign language film),31188,Theeb (2014),Adventure|Drama|Thriller,3170902,287628.0,47,3.478723404255319,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1156,1997,1309,1453,865,0.76975,romantic comedy,1411,"Beautician and the Beast, The (1997)",Comedy|Romance,118691,17894.0,1461,2.430527036276523,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8675,2009,10270,78207,540,0.9905,independent film,14745,Brief Interviews with Hideous Men (2009),Comedy|Drama,790627,29151.0,61,2.639344262295082,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1090,1979,1237,1371,942,0.998,space,1335,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi,79945,152.0,9369,3.0927526950581705,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
9636,2012,11407,102991,1104,0.91925,weird,19776,Berberian Sound Studio (2012),Drama|Horror|Thriller,1833844,116811.0,132,2.852272727272727,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
1096,1992,1243,1377,288,0.9965,dark hero,1341,Batman Returns (1992),Action|Crime,103776,364.0,13401,3.130438027012909,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
10866,2015,12710,148238,210,0.99875,christmas,33950,A Very Murray Christmas (2015),Comedy,4537842,364067.0,267,2.51310861423221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7475,1967,8818,51044,119,0.99425,beatles,11376,Magical Mystery Tour (1967),Comedy|Musical,61937,34038.0,99,2.904040404040404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
5842,2002,6714,8062,903,0.9945,serial killer,7614,Dahmer (2002),Drama|Horror|Thriller,285728,25853.0,149,2.5906040268456376,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
9437,2012,11177,97673,315,0.95875,documentary,18643,56 Up (2012),Documentary,2147134,116167.0,185,3.9783783783783786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
8241,2008,9745,67839,855,0.98575,road trip,13201,"Lucky Ones, The (2008)",Comedy|Drama|War,981072,16005.0,86,3.395348837209302,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
8711,2009,10311,79226,201,0.9455,chick flick,14941,"Good Guy, The (2009)",Comedy|Romance,1247662,39037.0,72,3.145833333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11361,2017,13211,170945,522,0.9805,horror,42921,It Comes at Night (2017),Horror|Mystery|Thriller,4695012,418078.0,486,3.286008230452675,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3
5443,1979,6223,7104,612,0.8925,los angeles,6979,1941 (1979),Comedy|War,78723,11519.0,717,2.8291492329149235,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
8509,2009,10060,73023,746,0.97475,oscar (best actor),14099,Crazy Heart (2009),Drama|Romance,1263670,25196.0,1259,3.641779189833201,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7870,2008,9298,58876,651,0.98075,military,12253,Stop-Loss (2008),Drama|War,489281,8988.0,185,3.1972972972972973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
9043,2010,10720,89028,457,1.0,goretastic,16888,Don't Be Afraid of the Dark (2010),Horror|Thriller,1270761,46261.0,212,2.8773584905660377,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
9971,2014,11787,112290,235,0.96675,coming of age,21652,Boyhood (2014),Drama,1065073,85350.0,3827,3.797099555787824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7863,2007,9290,58783,404,0.8895,fountain of youth,12240,Youth Without Youth (2007),Drama|Romance|Sci-Fi,481797,7797.0,99,2.929292929292929,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1550,1981,1737,1975,927,0.9955,slasher,1886,Friday the 13th Part 2 (1981),Horror,82418,9725.0,1784,2.498318385650224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
4487,1991,5053,5637,235,0.99475,coming of age,5527,Flirting (1991),Drama,101898,21828.0,448,3.772321428571429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10024,2013,11847,113741,192,0.95775,cerebral,21995,Coherence (2013),Drama|Mystery|Sci-Fi|Thriller,2866360,220289.0,1744,3.864678899082569,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,3
5482,2003,6270,7163,419,0.98675,future,7038,Paycheck (2003),Action|Sci-Fi|Thriller,338337,9620.0,3320,3.256475903614458,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3
3359,1966,3756,4186,758,0.99525,oscar (best supporting actor),4082,"Fortune Cookie, The (1966)",Comedy|Drama|Romance,60424,1888.0,394,3.6294416243654815,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7912,2007,9342,59418,1047,0.9865,true story,12332,"American Crime, An (2007)",Crime,802948,13008.0,287,3.658536585365854,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2804,1979,3139,3506,400,0.994,football,3408,North Dallas Forty (1979),Comedy|Drama,79640,29786.0,642,3.2523364485981308,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10302,1965,12139,127052,869,0.99075,russian,25968,Operation 'Y' & Other Shurik's Adventures (1965),Comedy|Crime|Romance,59550,20875.0,457,4.136761487964989,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
9543,2013,11295,100244,391,0.90225,fighting the system,19233,"East, The (2013)",Drama,1869716,87499.0,331,3.416918429003021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
874,1982,978,1081,271,0.99075,cross dressing,1054,Victor/Victoria (1982),Comedy|Musical|Romance,84865,12614.0,3589,3.506826414042909,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
2164,1999,2415,2701,132,0.98175,big budget,2609,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,120891,8487.0,11723,2.31967073274759,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3
7593,2007,8960,53447,540,0.92925,independent film,11635,Paranoid Park (2007),Crime|Drama,842929,1990.0,385,3.2857142857142856,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
7158,2006,8438,44199,498,0.99425,heist,10681,Inside Man (2006),Crime|Drama|Thriller,454848,388.0,8551,3.89065606361829,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
10844,2015,12687,146688,903,0.98675,serial killer,33417,Solace (2015),Fantasy|Mystery|Thriller,1291570,339527.0,177,3.2288135593220337,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
11525,2017,13377,177883,963,0.84075,stand-up comedy,46114,Jerry Before Seinfeld (2017),Comedy,7310906,473812.0,73,3.095890410958904,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7913,2008,9343,59421,865,0.9975,romantic comedy,12333,What Happens in Vegas... (2008),Comedy|Romance,1033643,9029.0,1577,3.01141407736208,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4919,1993,5585,6314,415,0.92275,fun movie,6202,Undercover Blues (1993),Comedy|Crime,108442,12661.0,214,3.0841121495327104,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
11512,2017,13364,177287,522,0.98925,horror,45848,Little Evil (2017),Comedy|Horror,2937366,346671.0,109,2.8486238532110093,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
3263,1992,3648,4063,614,0.966,love story,3959,Prelude to a Kiss (1992),Comedy|Drama|Romance,105165,2613.0,605,2.7900826446281,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5792,1968,6645,7917,751,0.99025,oscar (best editing),7529,Wild in the Streets (1968),Drama|Horror|Sci-Fi,63808,42688.0,45,2.833333333333333,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3
4630,1981,5231,5859,1020,0.90775,tense,5747,Southern Comfort (1981),Drama|Thriller|War,83111,12528.0,215,3.3813953488372093,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3
955,1986,1077,1200,43,0.9995,alien,1170,Aliens (1986),Action|Adventure|Horror|Sci-Fi,90605,679.0,31684,3.9993372048983713,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
3775,1991,4222,4688,693,0.99725,native americans,4583,Black Robe (1991),Adventure|Drama,101465,41784.0,528,3.6505681818181817,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9431,2012,11170,97393,331,0.998,drugs,18608,"House I Live In, The (2012)",Documentary,2125653,84284.0,144,3.8993055555555554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
11296,2017,13144,168632,963,0.9835,stand-up comedy,41913,Bill Burr: Walk Your Way Out (2017),Comedy,6184894,437752.0,72,3.5416666666666665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1738,1956,1941,2182,511,0.99875,hitchcock,2092,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,51207,22527.0,805,3.629813664596273,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3
624,1995,696,764,540,0.96625,independent film,748,Heavy (1995),Drama|Romance,113280,22621.0,541,3.3613678373382623,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3699,1989,4144,4607,1080,0.8955,vietnam war,4502,In Country (1989),Drama,97570,32855.0,77,3.25974025974026,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11584,2017,13436,180297,742,0.87025,original,47152,The Disaster Artist (2017),Comedy|Drama,3521126,371638.0,942,3.609341825902336,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11029,2016,12875,158530,522,0.943,horror,37835,Leatherface (2016),Horror,2620590,300665.0,46,2.467391304347826,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
5841,1962,6713,8057,109,0.9595,based on a play,7613,Sweet Bird of Youth (1962),Drama,56541,33632.0,74,3.466216216216216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8335,1977,9859,69849,928,0.998,slavery,13508,Roots (1977),Drama|War,75572,67479.0,466,3.854077253218884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1669,1982,1864,2104,235,0.96475,coming of age,2014,Tex (1982),Drama,84783,27332.0,287,3.254355400696864,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3948,2001,4417,4897,425,0.99775,gay,4791,"Fluffer, The (2001)",Drama|Romance,245115,17731.0,114,2.706140350877193,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9867,2014,11672,109376,284,0.94325,dancing,21074,Cuban Fury (2014),Comedy,2390237,201086.0,93,3.118279569892473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4668,1982,5279,5928,258,0.93075,corruption,5816,"Border, The (1982)",Drama,83678,22023.0,93,3.134408602150537,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11271,2013,13119,168026,632,0.97925,marvel,41655,Marvel One-Shot: Agent Carter (2013),Action|Adventure|Fantasy|Sci-Fi,3067038,211387.0,68,3.5294117647058822,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
4343,2001,4875,5424,622,0.85925,mafia,5316,Harvard Man (2001),Crime|Drama|Romance|Thriller,242508,27451.0,130,2.3807692307692307,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
1961,1999,2184,2446,903,0.97925,serial killer,2355,In Dreams (1999),Horror|Thriller,120710,28902.0,593,2.6711635750421587,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
4965,2003,5638,6380,478,0.96075,guilt,6261,Capturing the Friedmans (2003),Documentary,342172,2260.0,1824,3.9407894736842106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
7753,2007,9150,56165,522,0.91175,horror,11967,P2 (2007),Horror|Thriller,804516,13474.0,205,2.714634146341464,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
930,1996,1047,1168,1106,0.995,werewolves,1140,Bad Moon (1996),Action|Adventure|Horror,115610,49763.0,199,2.5351758793969847,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
2017,1973,2245,2511,815,0.96025,private detective,2420,"Long Goodbye, The (1973)",Crime|Film-Noir,70334,1847.0,1107,3.859078590785908,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
3774,1963,4221,4687,270,0.98425,criterion,4582,Billy Liar (1963),Comedy,56868,26535.0,182,3.620879120879121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
541,1995,594,633,937,0.8785,solitude,623,Denise Calls Up (1995),Comedy,112844,47449.0,307,3.3550488599348536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
188,1995,208,218,1116,0.992,women,216,Boys on the Side (1995),Comedy|Drama,112571,9382.0,3864,3.285843685300207,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
713,1961,811,902,747,0.944,oscar (best actress),881,Breakfast at Tiffany's (1961),Drama|Romance,54698,164.0,10145,3.826515524889108,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2563,1999,2871,3185,212,0.95925,cinematography,3092,Snow Falling on Cedars (1999),Drama,120834,10219.0,1903,3.332369942196532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5357,1984,6113,6991,584,0.9585,jungle,6866,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Adventure|Drama|Romance,87365,11002.0,498,3.0070281124498,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3210,1987,3593,4002,32,0.99325,afi 100 (laughs),3898,"Planes, Trains & Automobiles (1987)",Comedy,93748,2609.0,7291,3.6031408585927855,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1817,1994,2027,2284,936,0.86275,social commentary,2193,Bandit Queen (1994),Drama,109206,14785.0,325,3.695384615384616,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
467,1994,510,532,903,0.91575,serial killer,527,Serial Mom (1994),Comedy|Crime|Horror,111127,11592.0,5555,3.061026102610261,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3
7104,2005,8378,43396,388,0.98075,feel-good,10590,"World's Fastest Indian, The (2005)",Drama,412080,9912.0,1585,3.822082018927445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9099,2010,10786,90310,742,0.81325,original,17168,Father of Invention (2010),Comedy|Drama,1381505,35221.0,54,2.9444444444444446,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9058,2011,10738,89305,625,0.9065,male nudity,16943,"Inbetweeners Movie, The (2011)",Adventure|Comedy,1716772,69798.0,368,3.316576086956522,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9453,2012,11195,97923,25,0.991,addiction,18717,Flight (2012),Drama,1907668,87502.0,2742,3.62217359591539,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
