movieId,title,genres,imdbId,tmdbId
3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy,108526,18890.0
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,88760,19736.0
3402,Turtle Diary (1985),Comedy|Drama|Romance,90219,123047.0
3403,Raise the Titanic (1980),Drama|Thriller,81400,24575.0
3404,Titanic (1953),Action|Drama,46435,16535.0
3405,"Night to Remember, A (1958)",Action|Drama,51994,10971.0
3406,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War,43379,23928.0
3407,"Carriers Are Waiting, The (Convoyeurs attendent, Les) (1999)",Comedy|Drama,201538,31336.0
3408,Erin Brockovich (2000),Drama,195685,462.0
3409,Final Destination (2000),Drama|Thriller,195714,9532.0
3410,Soft Fruit (1999),Comedy|Drama,180181,117259.0
3411,Babymother (1998),Drama,168475,78231.0
3412,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama,95800,2383.0
3413,Impact (1949),Crime|Drama,41503,25503.0
3414,Love Is a Many-Splendored Thing (1955),Drama|Romance|War,48316,53879.0
3415,"Mirror, The (Zerkalo) (1975)",Drama,72443,1396.0
3417,"Crimson Pirate, The (1952)",Adventure|Comedy,44517,11570.0
3418,Thelma & Louise (1991),Adventure|Crime|Drama,103074,1541.0
3419,Something for Everyone (1970),Comedy|Crime,66392,150043.0
3420,...And Justice for All (1979),Drama|Thriller,78718,17443.0
3421,Animal House (1978),Comedy,77975,8469.0
3422,She's Gotta Have It (1986),Comedy|Romance,91939,27995.0
3423,School Daze (1988),Drama,96054,36739.0
3424,Do the Right Thing (1989),Drama,97216,925.0
3425,Mo' Better Blues (1990),Drama|Musical,100168,41823.0
3426,Jungle Fever (1991),Drama|Romance,102175,1713.0
3427,Coogan's Bluff (1968),Crime,62824,26170.0
3428,"Champ, The (1979)",Drama,78950,30547.0
3429,Creature Comforts (1989),Animation|Comedy,99317,54825.0
3430,Death Wish (1974),Action|Crime|Drama,71402,13939.0
3431,Death Wish 2 (1982),Action|Drama,82250,14373.0
3432,Death Wish 3 (1985),Action|Drama,89003,24873.0
3433,Death Wish 4: The Crackdown (1987),Action|Drama,92857,26263.0
3434,Death Wish 5: The Face of Death (1994),Action|Drama,109578,34746.0
3435,Double Indemnity (1944),Crime|Drama|Film-Noir,36775,996.0
3436,Dying Young (1991),Drama|Romance,101787,9079.0
3437,Cool as Ice (1991),Drama,101615,1496.0
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi,100758,1498.0
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy,103060,1497.0
3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy,108308,1499.0
3441,Red Dawn (1984),Action|Drama|War,87985,1880.0
3442,Band of the Hand (1986),Action|Crime|Drama,90693,33762.0
3443,Born American (1986),Action|Drama|Thriller,91313,103960.0
3444,Bloodsport (1988),Action,92675,11690.0
3445,Eyes of Laura Mars (1978),Mystery|Thriller,77530,29143.0
3446,Funny Bones (1995),Comedy|Drama,113133,35292.0
3447,"Good Earth, The (1937)",Drama,28944,36652.0
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,93105,801.0
3449,"Good Mother, The (1988)",Drama,95238,104301.0
3450,Grumpy Old Men (1993),Comedy,107050,11520.0
3451,Guess Who's Coming to Dinner (1967),Drama,61735,1879.0
3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller,165929,2085.0
3453,Here on Earth (2000),Drama|Romance,195778,13539.0
3454,Whatever It Takes (2000),Comedy|Romance,202402,16222.0
3455,Buddy Boy (1999),Drama|Thriller,146516,109479.0
3456,"Color of Paradise, The (Rang-e khoda) (1999)",Drama,191043,17078.0
3457,Waking the Dead (2000),Drama|Thriller,127349,37722.0
3458,Blood and Sand (Sangre y Arena) (1989),Drama|Romance,98251,75892.0
3459,Gothic (1986),Drama|Horror,91142,33516.0
3460,Hillbillys in a Haunted House (1967),Comedy,61765,99008.0
3461,Lord of the Flies (1963),Adventure|Drama|Thriller,57261,9960.0
3462,Modern Times (1936),Comedy|Drama|Romance,27977,3082.0
3463,Last Resort (National Lampoon's Last Resort) (1994),Comedy,110629,49338.0
3465,That's Life! (1986),Drama,92079,52961.0
3466,Heart and Souls (1993),Comedy|Fantasy,107091,12187.0
3467,Hud (1963),Drama|Western,57163,24748.0
3468,"Hustler, The (1961)",Drama,54997,990.0
3469,Inherit the Wind (1960),Drama,53946,1908.0
3470,Dersu Uzala (1975),Adventure|Drama,71411,9764.0
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,75860,840.0
3472,"Horror Hotel (a.k.a. City of the Dead, The) (1960)",Horror|Thriller,53719,39890.0
3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),Comedy,74718,42237.0
3474,Retroactive (1997),Sci-Fi|Thriller,117468,26689.0
3475,"Place in the Sun, A (1951)",Drama|Romance,43924,25673.0
3476,Jacob's Ladder (1990),Horror|Mystery,99871,2291.0
3477,Empire Records (1995),Comedy|Drama,112950,13531.0
3478,"Bamba, La (1987)",Drama,93378,16620.0
3479,Ladyhawke (1985),Adventure|Fantasy|Romance,89457,526.0
3480,Lucas (1986),Drama|Romance,91445,13346.0
3481,High Fidelity (2000),Comedy|Drama|Romance,146882,243.0
3483,"Road to El Dorado, The (2000)",Animation|Children,138749,10501.0
3484,"Skulls, The (2000)",Thriller,192614,11478.0
3485,Autopsy (Macchie Solari) (1975),Horror,73327,96167.0
3486,Devil Girl From Mars (1954),Sci-Fi,46907,24212.0
3487,El Dorado (1966),Western,61619,6644.0
3488,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi,52888,41038.0
3489,Hook (1991),Adventure|Comedy|Fantasy,102057,879.0
3490,Horror Express (1972),Horror,68713,32613.0
3491,My Chauffeur (1986),Comedy,91579,39406.0
3492,"Son of the Sheik, The (1926)",Adventure|Comedy|Romance,17416,85689.0
3493,Torso (1973),Horror|Mystery|Thriller,69920,31624.0
3494,True Grit (1969),Adventure|Drama|Western,65126,17529.0
3495,Roadside Prophets (1992),Comedy|Drama,105267,40841.0
3496,Madame Sousatzka (1988),Drama,95564,118098.0
3497,Max Dugan Returns (1983),Comedy,85919,1793.0
3498,Midnight Express (1978),Drama,77928,11327.0
3499,Misery (1990),Drama|Horror|Thriller,100157,1700.0
3500,Mr. Saturday Night (1992),Comedy|Drama,104928,54087.0
3501,Murphy's Romance (1985),Comedy|Romance,89643,34322.0
3502,My Life (1993),Drama,107630,41659.0
3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,69293,593.0
3504,Network (1976),Comedy|Drama,74958,10774.0
3505,No Way Out (1987),Drama|Mystery|Thriller,93640,10083.0
3506,North Dallas Forty (1979),Comedy|Drama,79640,29786.0
3507,"Odd Couple, The (1968)",Comedy,63374,11356.0
3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western,75029,10747.0
3509,Black and White (1999),Drama,165643,38809.0
3510,Frequency (2000),Drama|Thriller,186151,10559.0
3511,Ready to Rumble (2000),Comedy,217756,20697.0
3512,Return to Me (2000),Drama|Romance,122459,2621.0
3513,Rules of Engagement (2000),Drama|Thriller,160797,10479.0
3514,Joe Gould's Secret (2000),Drama,172632,125709.0
3515,Me Myself I (2000),Comedy|Romance,183503,49721.0
3516,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance,51406,2006.0
3517,"Bells, The (1926)",Crime|Drama,16640,184885.0
3518,"End of Violence, The (1997)",Drama|Thriller,119062,46625.0
3519,Force 10 from Navarone (1978),Action|Drama|War,77572,17339.0
3520,How to Stuff a Wild Bikini (1965),Comedy,59287,26879.0
3521,Mystery Train (1989),Comedy|Drama,97940,11305.0
3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama,67698,48211.0
3523,Taffin (1988),Action|Thriller,96211,28975.0
3524,Arthur (1981),Comedy|Romance,82031,13665.0
3525,Bachelor Party (1984),Comedy,86927,12309.0
3526,Parenthood (1989),Comedy|Drama,98067,1552.0
3527,Predator (1987),Action|Sci-Fi|Thriller,93773,106.0
3528,"Prince of Tides, The (1991)",Drama|Romance,102713,10333.0
3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller,82934,11027.0
3530,Smoking/No Smoking (1993),Comedy,108167,61560.0
3531,All the Vermeers in New York (1990),Comedy|Drama|Romance,99014,123757.0
3533,"Actor's Revenge, An (Yukinojô henge) (1963)",Drama,57710,27197.0
3534,28 Days (2000),Drama,191754,10468.0
3535,American Psycho (2000),Crime|Horror|Mystery|Thriller,144084,1359.0
3536,Keeping the Faith (2000),Comedy|Drama|Romance,171433,4967.0
3537,Where the Money Is (2000),Comedy|Drama,149367,31776.0
3538,East is East (1999),Comedy,166175,10557.0
3539,"Filth and the Fury, The (2000)",Documentary,236216,27745.0
3540,Passion of Mind (2000),Drama|Mystery|Romance,160644,19214.0
3541,Third World Cop (1999),Action,179063,46686.0
3542,Coming Apart (1969),Drama,64180,71402.0
3543,Diner (1982),Comedy|Drama,83833,13776.0
3544,Shakes the Clown (1992),Comedy,102898,26291.0
3545,Cabaret (1972),Drama|Musical,68327,10784.0
3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller,56687,10242.0
3547,Prick Up Your Ears (1987),Comedy|Drama,93776,27857.0
3548,Auntie Mame (1958),Comedy|Drama,51383,16347.0
3549,Guys and Dolls (1955),Comedy|Musical|Romance,48140,4825.0
3550,The Hunger (1983),Horror,85701,11654.0
3551,Marathon Man (1976),Crime|Drama|Thriller,74860,10518.0
3552,Caddyshack (1980),Comedy,80487,11977.0
3553,Gossip (2000),Drama|Thriller,176783,18041.0
3554,Love and Basketball (2000),Drama|Romance,199725,14736.0
3555,U-571 (2000),Action|Thriller|War,141926,3536.0
3556,"Virgin Suicides, The (1999)",Drama|Romance,159097,1443.0
3557,Jennifer 8 (1992),Mystery|Thriller,104549,10424.0
3558,"Law, The (a.k.a. Where the Hot Wind Blows!) (Legge, La) (1958)",Drama,51852,80677.0
3559,Limelight (1952),Comedy|Drama|Romance,44837,28971.0
3560,Empire of Passion (a.k.a. In the Realm of Passion) (a.k.a. Phantom Love) (Ai No Borei) (1978),Crime|Drama|Romance,77132,49096.0
3561,Stacy's Knights (1982),Drama,84723,310431.0
3562,Committed (2000),Comedy|Drama,144142,40562.0
3563,"Crow: Salvation, The (2000)",Action|Horror,132910,9456.0
3564,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy,158622,889.0
3565,Where the Heart Is (2000),Comedy|Drama,198021,10564.0
3566,"Big Kahuna, The (2000)",Comedy|Drama,189584,15723.0
3567,Bossa Nova (2000),Comedy|Drama|Romance,180837,19600.0
3568,Smiling Fish and Goat on Fire (1999),Comedy|Romance,162348,125537.0
3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama,154421,452.0
3570,"Last September, The (1999)",Drama,180793,68170.0
3571,Time Code (2000),Comedy|Drama,220100,36234.0
3572,Carnosaur (1993),Horror|Sci-Fi,106521,39283.0
3573,Carnosaur 2 (1995),Horror|Sci-Fi,112634,65460.0
3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi,115834,55667.0
3575,Defying Gravity (1997),Drama,156460,31978.0
3576,"Hidden, The (1987)",Action|Horror|Sci-Fi,93185,12476.0
3577,Two Moon Junction (1988),Drama|Romance,96324,5241.0
3578,Gladiator (2000),Action|Adventure|Drama,172495,98.0
3579,I Dreamed of Africa (2000),Drama,167203,21311.0
3580,Up at the Villa (2000),Drama,153464,47724.0
3581,Human Traffic (1999),Comedy,188674,11129.0
3582,"Jails, Hospitals & Hip-Hop (2000)",Comedy|Documentary|Drama,210130,94214.0
3583,Black Tights (1-2-3-4 ou Les Collants noirs) (1960),Drama|Musical,53726,117781.0
3584,Breathless (1983),Action|Drama|Romance|Thriller,85276,1058.0
3585,"Great Locomotive Chase, The (1956)",Adventure|War,49279,37112.0
3586,The Idolmaker (1980),Drama|Romance,80913,42159.0
3587,Inferno (1980),Horror,80923,16395.0
3588,"King of Marvin Gardens, The (1972)",Crime|Drama,68805,50627.0
3589,"Whom the Gods Wish to Destroy (Nibelungen, Teil 1: Siegfried, Die) (1966)",Adventure|Fantasy,60749,5608.0
3590,"Lords of Flatbush, The (1974)",Comedy|Drama,71772,38925.0
3591,Mr. Mom (1983),Comedy|Drama,85970,13105.0
3592,"Time Masters (Maîtres du temps, Les) (1982)",Animation|Sci-Fi,84315,22501.0
3593,Battlefield Earth (2000),Action|Sci-Fi,185183,5491.0
3594,Center Stage (2000),Drama|Musical,210616,10560.0
3595,Held Up (1999),Comedy,165831,19489.0
3596,Screwed (2000),Comedy,156323,19419.0
3597,Whipped (2000),Comedy,174336,23531.0
3598,Hamlet (2000),Crime|Drama|Romance|Thriller,171359,10688.0
3599,Anchors Aweigh (1945),Comedy|Musical,37514,17889.0
3600,Blue Hawaii (1961),Comedy|Musical,54692,18228.0
3601,"Castaway Cowboy, The (1974)",Comedy|Western,71288,80351.0
3602,G.I. Blues (1960),Comedy|Musical|Romance,53848,18642.0
3603,"Gay Deceivers, The (1969)",Comedy,64363,205054.0
3604,Gypsy (1962),Musical,56048,39391.0
3605,King Creole (1958),Crime|Drama|Musical,51818,18644.0
3606,On the Town (1949),Comedy|Musical|Romance,41716,31516.0
3607,One Little Indian (1973),Comedy|Western,70481,45827.0
3608,Pee-wee's Big Adventure (1985),Adventure|Comedy,89791,5683.0
3609,Regret to Inform (1998),Documentary,181786,113279.0
3610,Roustabout (1964),Drama|Musical|Romance,58534,2094.0
3611,Saludos Amigos (1943),Animation|Children|Comedy,36326,14906.0
3612,The Slipper and the Rose: The Story of Cinderella (1976),Adventure|Children|Fantasy|Musical|Romance,75232,16176.0
3613,Things Change (1988),Comedy,96259,52770.0
3614,Honeymoon in Vegas (1992),Comedy|Romance,104438,12518.0
3615,Dinosaur (2000),Adventure|Animation|Children,130623,10567.0
3616,Loser (2000),Comedy|Romance,217630,10642.0
3617,Road Trip (2000),Comedy,215129,9285.0
3618,Small Time Crooks (2000),Comedy|Crime,196216,10569.0
3619,"Hollywood Knights, The (1980)",Comedy,80881,21879.0
3620,"Myth of Fingerprints, The (1997)",Comedy|Drama,119746,98502.0
3621,Possession (1981),Drama|Horror,82933,21484.0
3622,"Twelve Chairs, The (1970)",Comedy,66495,24918.0
3623,Mission: Impossible II (2000),Action|Adventure|Thriller,120755,955.0
3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western,184894,8584.0
3625,Better Living Through Circuitry (1999),Documentary,207998,47295.0
3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy,154443,11332.0
3627,Carnival of Souls (1962),Horror|Thriller,55830,16093.0
3628,Flying Tigers (1942),Action|Drama|Romance|War,34742,29372.0
3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance,15864,962.0
3630,"House of Exorcism, The (a.k.a. Lisa and the Devil) (Casa dell'esorcismo, La) (1973)",Horror,68863,5483.0
3631,It's in the Water (1998),Comedy,116661,21060.0
3632,Monsieur Verdoux (1947),Comedy|Crime,39631,30588.0
3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller,64757,668.0
3634,Seven Days in May (1964),Thriller,58576,23518.0
3635,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller,76752,691.0
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama,118834,31353.0
3637,Vagabond (Sans toit ni loi) (1985),Drama,89960,44018.0
3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller,79574,698.0
3639,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller,71807,682.0
3640,"King in New York, A (1957)",Comedy|Drama,50598,28973.0
3641,"Woman of Paris, A (1923)",Drama,14624,28974.0
3642,In Old California (1942),Western,34889,40685.0
3643,"Fighting Seabees, The (1944)",Action|Drama|War,36824,22994.0
3644,Dark Command (1940),Western,32383,40639.0
3645,Cleo from 5 to 7 (Cléo de 5 à 7) (1962),Drama,55852,499.0
3646,Big Momma's House (2000),Comedy,208003,9600.0
3647,Running Free (1999),Adventure|Children|Drama,173910,120077.0
3648,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",Horror|Sci-Fi,50095,38006.0
3649,American Gigolo (1980),Drama,80365,2768.0
3650,Anguish (Angustia) (1987),Horror,90644,42002.0
3651,"Blood Spattered Bride, The (La novia ensangrentada) (1972)",Horror,69029,40365.0
3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",Horror,81318,24920.0
3653,"Endless Summer, The (1966)",Documentary,60371,21.0
3654,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War,54953,10911.0
3655,Blow-Out (La grande bouffe) (1973),Drama,70130,10102.0
3656,Lured (1947),Crime|Film-Noir|Mystery|Thriller,39589,30308.0
3657,Pandora and the Flying Dutchman (1951),Drama,43899,38688.0
3658,Quatermass and the Pit (1967),Horror|Sci-Fi,62168,26912.0
3659,Quatermass 2 (Enemy from Space) (1957),Sci-Fi|Thriller,50873,26278.0
3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,102728,26956.0
3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,107899,26957.0
3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,110916,26958.0
3665,Curse of the Puppet Master (Puppet Master 6: The Curse) (1998),Horror|Sci-Fi|Thriller,132451,26959.0
3666,Retro Puppet Master (Puppet Master 7) (1999),Horror|Sci-Fi|Thriller,189047,26960.0
3667,Rent-A-Cop (1988),Action|Comedy|Crime,95977,80287.0
3668,Romeo and Juliet (1968),Drama|Romance,63518,6003.0
3669,Stay Tuned (1992),Comedy,105466,23939.0
3670,Story of G.I. Joe (1945),War,38120,46614.0
3671,Blazing Saddles (1974),Comedy|Western,71230,11072.0
3672,Benji (1974),Adventure|Children,71206,23069.0
3673,Benji the Hunted (1987),Adventure|Children,92638,21299.0
3674,For the Love of Benji (1977),Adventure|Children|Comedy|Drama,76044,38802.0
3675,White Christmas (1954),Comedy|Musical|Romance,47673,13368.0
3676,Eraserhead (1977),Drama|Horror,74486,985.0
3677,Baraka (1992),Documentary,103767,14002.0
3678,"Man with the Golden Arm, The (1955)",Drama,48347,541.0
3679,"Decline of Western Civilization, The (1981)",Documentary|Musical,82252,21137.0
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,94980,36724.0
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western,59578,938.0
3682,Magnum Force (1973),Action|Crime|Drama|Thriller,70355,10648.0
3683,Blood Simple (1984),Crime|Drama|Film-Noir,86979,11368.0
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,97322,10875.0
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,89841,2075.0
3686,Flatliners (1990),Horror|Sci-Fi|Thriller,99582,1551.0
3687,Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi,95525,22500.0
3688,Porky's (1982),Comedy,84522,10246.0
3689,Porky's II: The Next Day (1983),Comedy,86129,19698.0
3690,Porky's Revenge (1985),Comedy,89826,23919.0
3691,Private School (1983),Comedy,86143,18835.0
3692,Class of Nuke 'Em High (1986),Comedy|Horror,90849,26554.0
3693,"Toxic Avenger, The (1985)",Comedy|Horror,90190,15239.0
3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror,98503,28165.0
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,98502,28169.0
3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller,91630,15762.0
3697,Predator 2 (1990),Action|Sci-Fi|Thriller,100403,169.0
3698,"Running Man, The (1987)",Action|Sci-Fi,93894,865.0
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,88172,9663.0
3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,87004,26889.0
3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller,94631,10128.0
3702,Mad Max (1979),Action|Adventure|Sci-Fi,79501,9659.0
3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller,82694,8810.0
3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi,89530,9355.0
3705,Bird on a Wire (1990),Action|Comedy|Romance,99141,1727.0
3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,92563,635.0
3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance,91635,10068.0
3708,Firestarter (1984),Horror|Thriller,87262,11495.0
3709,Sleepwalkers (1992),Horror,105428,11428.0
3710,Action Jackson (1988),Action|Comedy|Crime|Thriller,94612,10117.0
3711,Sarafina! (1992),Drama,105316,35936.0
3712,Soapdish (1991),Comedy,102951,25562.0
3713,"Long Walk Home, The (1990)",Drama,100046,51763.0
3714,Clara's Heart (1988),Drama,94882,73079.0
3715,Burglar (1987),Comedy|Crime,92710,38921.0
3716,Fatal Beauty (1987),Action|Comedy|Crime|Drama,93011,35463.0
3717,Gone in 60 Seconds (2000),Action|Crime,187078,9679.0
3718,American Pimp (1999),Documentary,179074,24587.0
3719,Love's Labour's Lost (2000),Comedy|Romance,182295,51333.0
3720,Sunshine (1999),Drama,145503,17771.0
3721,Trixie (2000),Comedy|Crime|Mystery,162711,31610.0
3722,American Virgin (2000),Comedy,143422,60005.0
3723,Hamlet (1990),Drama,99726,10264.0
3724,Coming Home (1978),Drama|War,77362,31657.0
3725,American Pop (1981),Animation|Musical,82009,29204.0
3726,Assault on Precinct 13 (1976),Action|Thriller,74156,17814.0
3727,Near Dark (1987),Horror|Western,93605,11879.0
3728,One False Move (1992),Crime|Drama|Film-Noir|Thriller,102592,21128.0
3729,Shaft (1971),Action|Crime|Drama|Thriller,67741,482.0
3730,"Conversation, The (1974)",Drama|Mystery,71360,592.0
3731,Cutter's Way (1981),Drama|Thriller,82220,31593.0
3732,"Fury, The (1978)",Horror,77588,12611.0
3733,"Paper Chase, The (1973)",Drama,70509,14328.0
3734,Prince of the City (1981),Drama,82945,32047.0
3735,Serpico (1973),Crime|Drama,70666,9040.0
3736,"Ace in the Hole (Big Carnival, The) (1951)",Drama,43338,25364.0
3737,Lonely Are the Brave (1962),Drama|Western,56195,43002.0
3738,"Sugarland Express, The (1974)",Drama,72226,5121.0
3739,Trouble in Paradise (1932),Comedy|Romance,23622,195.0
3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,90728,6978.0
3741,Badlands (1973),Crime|Drama|Thriller,69762,3133.0
3742,Battleship Potemkin (1925),Drama|War,15648,643.0
3743,Boys and Girls (2000),Comedy|Romance,204175,10571.0
3744,Shaft (2000),Action|Crime|Thriller,162650,479.0
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi,120913,7450.0
3746,Butterfly (La lengua de las mariposas) (1999),Drama,188030,31023.0
3747,Jesus' Son (1999),Drama,186253,25636.0
3748,"Match, The (1999)",Comedy|Romance,165384,41160.0
3749,"Time Regained (Temps retrouvé, Le) (1999)",Drama,189142,47439.0
3750,Boricua's Bond (2000),Drama,217287,207731.0
3751,Chicken Run (2000),Animation|Children|Comedy,120630,7443.0
3752,"Me, Myself & Irene (2000)",Adventure|Comedy,183505,2123.0
3753,"Patriot, The (2000)",Action|Drama|War,187393,2024.0
3754,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,131704,17711.0
3755,"Perfect Storm, The (2000)",Drama|Thriller,177971,2133.0
3756,"Golden Bowl, The (2000)",Drama,200669,29946.0
3757,Asylum (1972),Horror,68230,25993.0
3758,Communion (1989),Drama|Sci-Fi|Thriller,97100,28774.0
3759,Fun and Fancy Free (1947),Animation|Children|Musical,39404,46929.0
3760,"Kentucky Fried Movie, The (1977)",Comedy,76257,11598.0
3761,"Blood In, Blood Out (1993)",Action|Crime|Drama|Thriller,106469,9702.0
3762,Daughter of Dr. Jeckyll (1957),Horror,50292,117026.0
3763,F/X (1986),Action|Crime|Thriller,89118,9873.0
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller,101846,16820.0
3765,"Hot Spot, The (1990)",Crime|Drama|Romance,99797,14864.0
3766,Missing in Action (1984),Action|War,87727,15379.0
3767,Missing in Action 2: The Beginning (1985),Action|War,89604,12764.0
3768,Braddock: Missing in Action III (1988),Action|War,94792,27352.0
3769,Thunderbolt and Lightfoot (1974),Action,72288,8348.0
3770,Dreamscape (1984),Horror|Sci-Fi|Thriller,87175,24099.0
3771,The Golden Voyage of Sinbad (1973),Action|Adventure|Fantasy,71569,17897.0
3772,"Hatchet for the Honeymoon (Rosso segno della follia, Il) (1970)",Fantasy|Horror|Thriller,64904,28050.0
3773,House Party (1990),Comedy,99800,16094.0
3774,House Party 2 (1991),Comedy|Drama|Romance,102065,16096.0
3775,Make Mine Music (1946),Animation|Children|Musical,38718,20343.0
3776,Melody Time (1948),Animation|Children|Musical,40580,13757.0
3777,Nekromantik (1987),Comedy|Horror,93608,11822.0
3778,On Our Merry Way (1948),Comedy,40664,90980.0
3779,Project Moon Base (1953),Sci-Fi,46213,26270.0
3780,Rocketship X-M (1950),Sci-Fi,42897,37744.0
3781,Shaft in Africa (1973),Action|Crime,70679,494.0
3782,Shaft's Big Score! (1972),Action|Crime,69257,493.0
3783,Croupier (1998),Crime|Drama,159382,12706.0
3784,"Kid, The (2000)",Comedy|Fantasy,219854,4244.0
3785,Scary Movie (2000),Comedy|Horror,175142,4247.0
3786,But I'm a Cheerleader (1999),Comedy,179116,20770.0
3787,Shower (Xizao) (1999),Comedy,215369,1050.0
3788,Blow-Up (Blowup) (1966),Drama|Mystery,60176,1052.0
3789,"Pawnbroker, The (1964)",Drama,59575,20540.0
3790,Groove (2000),Drama,212974,23655.0
3791,Footloose (1984),Drama,87277,1788.0
3792,Duel in the Sun (1946),Drama|Romance|Western,38499,32275.0
3793,X-Men (2000),Action|Adventure|Sci-Fi,120903,36657.0
3794,Chuck & Buck (2000),Comedy|Drama,200530,44490.0
3795,"Five Senses, The (1999)",Drama,168794,47585.0
3796,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",Romance|Thriller,120894,1448.0
3797,"In Crowd, The (2000)",Thriller,163676,36047.0
3798,What Lies Beneath (2000),Drama|Horror|Mystery,161081,2655.0
3799,Pokémon the Movie 2000 (2000),Animation|Children,210234,12599.0
3800,Criminal Lovers (1999),Crime|Drama|Romance|Thriller,205735,33828.0
3801,Anatomy of a Murder (1959),Drama|Mystery,52561,93.0
3802,Freejack (1992),Action|Sci-Fi,104299,9278.0
3803,Greaser's Palace (1972),Comedy|Drama|Western,68659,90715.0
3804,H.O.T.S. (1979),Comedy,79257,59181.0
3805,Knightriders (1981),Action|Adventure|Drama,82622,22167.0
3806,Mackenna's Gold (1969),Western,64615,18118.0
3807,Sinbad and the Eye of the Tiger (1977),Adventure|Fantasy,76716,11940.0
3808,"Two Women (Ciociara, La) (1960)",Drama|War,54749,24167.0
3809,What About Bob? (1991),Comedy,103241,10276.0
3810,White Sands (1992),Drama|Thriller,105813,19380.0
3811,Breaker Morant (1980),Drama|War,80310,13783.0
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy,68555,11624.0
3813,Interiors (1978),Drama,77742,15867.0
3814,Love and Death (1975),Comedy,73312,11686.0
3816,"Official Story, The (La historia oficial) (1985)",Drama,89276,29263.0
3817,"Other Side of Sunday, The (Søndagsengler) (1996)",Comedy|Drama,117817,46754.0
3818,Pot O' Gold (1941),Comedy|Musical,34055,18702.0
